orderID,candidate_address,is_comp,subject_address,bath_score_diff,full_baths_diff,half_baths_diff,room_count_diff,bedrooms_diff,effective_age_diff,subject_age_diff,lot_size_sf_diff,gla_diff,abs_bath_score_diff,abs_full_bath_diff,abs_half_bath_diff,abs_room_count_diff,abs_bedrooms_diff,abs_effective_age_diff,abs_subject_age_diff,abs_lot_size_sf_diff,abs_gla_diff,distance_to_subject_km,same_property_type,sold_recently
4760900,212 Cornergate Row NE ,0,1083 Cornerstone St NE Calgary AB T3N1G5,-0.5,0.0,-1.0,-6.0,-1.0,3.0,3.0,1045.0,-271.0,0.5,0.0,1.0,6.0,1.0,3.0,3.0,1045.0,271.0,,1.0,1
4760900,144 Red Embers Gate NE ,0,1083 Cornerstone St NE Calgary AB T3N1G5,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2961.0,375.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2961.0,375.0,,0.0,1
4760900,Unit 2108 - 302 Skyview Ranch Drive NE ,0,1083 Cornerstone St NE Calgary AB T3N1G5,1.5,1.0,,0.0,1.0,0.0,0.0,,841.0,1.5,1.0,,0.0,1.0,0.0,0.0,,841.0,,0.0,1
4760900,104 Redstone View NE ,0,1083 Cornerstone St NE Calgary AB T3N1G5,0.0,0.0,0.0,-5.0,1.0,-3.0,-3.0,2778.0,180.0,0.0,0.0,0.0,5.0,1.0,3.0,3.0,2778.0,180.0,,0.0,1
4760900,Unit 2410 - 395 Skyview Parkway NE ,0,1083 Cornerstone St NE Calgary AB T3N1G5,0.5,0.0,,-1.0,1.0,8.0,8.0,,878.0,0.5,0.0,,1.0,1.0,8.0,8.0,,878.0,,0.0,1
4760900,17 Red Embers Row NE ,0,1083 Cornerstone St NE Calgary AB T3N1G5,-2.0,-2.0,0.0,-4.0,-1.0,0.0,0.0,1077.0,-184.0,2.0,2.0,0.0,4.0,1.0,0.0,0.0,1077.0,184.0,,1.0,1
4760900,Unit 1508 - 4641 128 Avenue NE ,0,1083 Cornerstone St NE Calgary AB T3N1G5,1.5,1.0,,2.0,,4.0,4.0,,1005.0,1.5,1.0,,2.0,,4.0,4.0,,1005.0,,0.0,1
4760900,Unit 4113 - 4641 128 Avenue NE ,0,1083 Cornerstone St NE Calgary AB T3N1G5,0.5,0.0,,2.0,1.0,5.0,5.0,,806.0,0.5,0.0,,2.0,1.0,5.0,5.0,,806.0,,0.0,1
4760900,Unit 2306 - 240 Skyview Ranch Road NE ,0,1083 Cornerstone St NE Calgary AB T3N1G5,0.5,0.0,,1.0,1.0,-1.0,-1.0,,620.0,0.5,0.0,,1.0,1.0,1.0,1.0,,620.0,,0.0,1
4760900,30 SKYVIEW POINT Link NE ,0,1083 Cornerstone St NE Calgary AB T3N1G5,-1.0,-1.0,0.0,-3.0,,-5.0,-5.0,1258.0,85.0,1.0,1.0,0.0,3.0,,5.0,5.0,1258.0,85.0,,1.0,1
4760900,Unit 2214 - 395 Skyview Parkway NE ,0,1083 Cornerstone St NE Calgary AB T3N1G5,0.5,0.0,,0.0,,8.0,8.0,,879.0,0.5,0.0,,0.0,,8.0,8.0,,879.0,,0.0,1
4760900,219 Cornerstone Avenue NE ,0,1083 Cornerstone St NE Calgary AB T3N1G5,-1.0,-1.0,0.0,-12.0,,0.0,0.0,1335.0,105.0,1.0,1.0,0.0,12.0,,0.0,0.0,1335.0,105.0,,1.0,1
4760900,11245 Cityscape Drive NE ,0,1083 Cornerstone St NE Calgary AB T3N1G5,0.0,0.0,0.0,0.0,,7.0,7.0,2691.0,150.0,0.0,0.0,0.0,0.0,,7.0,7.0,2691.0,150.0,,0.0,1
4760900,Unit 536 - 137 Red Embers Link NE ,0,1083 Cornerstone St NE Calgary AB T3N1G5,0.0,0.0,0.0,1.0,,,,2263.0,275.0,0.0,0.0,0.0,1.0,,,,2263.0,275.0,,0.0,1
4760900,Unit 3324 - 4641 128 Avenue NE ,0,1083 Cornerstone St NE Calgary AB T3N1G5,0.5,0.0,,1.0,,4.0,4.0,,663.0,0.5,0.0,,1.0,,4.0,4.0,,663.0,,0.0,1
4760900,1392 Cornerstone Street NE ,0,1083 Cornerstone St NE Calgary AB T3N1G5,-0.5,-1.0,,-3.0,,8.0,8.0,140.0,-1137.0,0.5,1.0,,3.0,,8.0,8.0,140.0,1137.0,,1.0,1
4760900,285 Redstone Boulevard NE ,0,1083 Cornerstone St NE Calgary AB T3N1G5,0.0,0.0,0.0,-5.0,,7.0,7.0,2476.0,119.0,0.0,0.0,0.0,5.0,,7.0,7.0,2476.0,119.0,,0.0,1
4760900,Unit 6110 - 155 Skyview Ranch Way NE ,0,1083 Cornerstone St NE Calgary AB T3N1G5,0.5,0.0,,0.0,,-3.0,-3.0,,729.0,0.5,0.0,,0.0,,3.0,3.0,,729.0,,0.0,1
4760900,Unit 2518 - 395 Skyview Parkway NE ,0,1083 Cornerstone St NE Calgary AB T3N1G5,0.5,0.0,,0.0,,8.0,8.0,,882.0,0.5,0.0,,0.0,,8.0,8.0,,882.0,,0.0,1
4760900,260 Corner Meadows Way NE ,0,1083 Cornerstone St NE Calgary AB T3N1G5,0.0,0.0,0.0,0.0,0.0,5.0,5.0,1604.0,173.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,1604.0,173.0,,1.0,1
4760900,1886 Cornerstone Boulevard NE ,0,1083 Cornerstone St NE Calgary AB T3N1G5,0.0,0.0,0.0,0.0,0.0,,,1366.0,-92.0,0.0,0.0,0.0,0.0,0.0,,,1366.0,92.0,,1.0,1
4760900,3899 Cornerstone Boulevard NE ,0,1083 Cornerstone St NE Calgary AB T3N1G5,-1.0,-1.0,0.0,-3.0,-1.0,5.0,5.0,1045.0,32.0,1.0,1.0,0.0,3.0,1.0,5.0,5.0,1045.0,32.0,,1.0,1
4760900,230 Skyview Ranch Circle NE ,0,1083 Cornerstone St NE Calgary AB T3N1G5,0.0,0.0,0.0,-4.0,0.0,7.0,7.0,2498.0,37.0,0.0,0.0,0.0,4.0,0.0,7.0,7.0,2498.0,37.0,,0.0,1
4760900,Unit 1108 - 302 Skyview Ranch Drive NE ,0,1083 Cornerstone St NE Calgary AB T3N1G5,0.5,0.0,,2.0,1.0,0.0,0.0,,764.0,0.5,0.0,,2.0,1.0,0.0,0.0,,764.0,,0.0,1
4760900,616 Red Sky Villas NE ,0,1083 Cornerstone St NE Calgary AB T3N1G5,-1.0,-1.0,0.0,-1.0,0.0,,,2582.0,93.0,1.0,1.0,0.0,1.0,0.0,,,2582.0,93.0,,0.0,1
4760900,Unit 3411 - 181 Skyview Ranch Manor NE ,0,1083 Cornerstone St NE Calgary AB T3N1G5,1.5,1.0,,-1.0,1.0,1.0,1.0,,725.0,1.5,1.0,,1.0,1.0,1.0,1.0,,725.0,,0.0,1
4760900,10974 Cityscape Drive NE ,0,1083 Cornerstone St NE Calgary AB T3N1G5,0.0,0.0,0.0,-2.0,0.0,-1.0,-1.0,2724.0,315.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,2724.0,315.0,,0.0,1
4760900,103 Redstone Boulevard NE ,0,1083 Cornerstone St NE Calgary AB T3N1G5,0.0,0.0,0.0,-2.0,0.0,-1.0,-1.0,1109.0,140.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,1109.0,140.0,,1.0,1
4760900,Unit 2203 - 395 Skyview Parkway NE ,0,1083 Cornerstone St NE Calgary AB T3N1G5,1.5,1.0,,-1.0,1.0,8.0,8.0,,949.0,1.5,1.0,,1.0,1.0,8.0,8.0,,949.0,,0.0,1
4760900,118 Cityscape Terrace NE ,0,1083 Cornerstone St NE Calgary AB T3N1G5,-1.0,-1.0,0.0,-9.0,-1.0,-1.0,-1.0,1529.0,69.0,1.0,1.0,0.0,9.0,1.0,1.0,1.0,1529.0,69.0,,1.0,1
4760900,612 Redstone Crescent NE ,0,1083 Cornerstone St NE Calgary AB T3N1G5,-1.0,-1.0,0.0,-3.0,0.0,2.0,2.0,3068.0,348.0,1.0,1.0,0.0,3.0,0.0,2.0,2.0,3068.0,348.0,,0.0,1
4760900,729 Skyview Ranch Grove ,0,1083 Cornerstone St NE Calgary AB T3N1G5,-0.5,-1.0,,-1.0,-1.0,-2.0,-2.0,2670.0,-28.0,0.5,1.0,,1.0,1.0,2.0,2.0,2670.0,28.0,,0.0,1
4760900,Unit 315 - 31 Red Embers Parade NE ,0,1083 Cornerstone St NE Calgary AB T3N1G5,-1.0,-1.0,0.0,-3.0,-1.0,2.0,2.0,3049.0,330.0,1.0,1.0,0.0,3.0,1.0,2.0,2.0,3049.0,330.0,,0.0,1
4760900,2 skyview ranch Street NE ,0,1083 Cornerstone St NE Calgary AB T3N1G5,-1.0,-1.0,0.0,-9.0,-3.0,-3.0,-3.0,-543.0,-491.0,1.0,1.0,0.0,9.0,3.0,3.0,3.0,543.0,491.0,,1.0,1
4760900,263 Corner Meadows Avenue NE ,0,1083 Cornerstone St NE Calgary AB T3N1G5,-2.5,-3.0,,-3.0,-4.0,5.0,5.0,-1162.0,-1233.0,2.5,3.0,,3.0,4.0,5.0,5.0,1162.0,1233.0,,1.0,1
4760900,298 Redstone Drive NE ,0,1083 Cornerstone St NE Calgary AB T3N1G5,0.0,0.0,0.0,-1.0,0.0,-2.0,-2.0,1367.0,-9.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,1367.0,9.0,,1.0,1
4760900,217 Cornerstone Manor NE ,0,1083 Cornerstone St NE Calgary AB T3N1G5,-1.0,-1.0,0.0,-4.0,-3.0,1.0,1.0,248.0,-889.0,1.0,1.0,0.0,4.0,3.0,1.0,1.0,248.0,889.0,,1.0,1
4760900,Unit 706 - 32 Red Embers Parade NE ,0,1083 Cornerstone St NE Calgary AB T3N1G5,0.0,0.0,0.0,2.0,1.0,7.0,7.0,3348.0,187.0,0.0,0.0,0.0,2.0,1.0,7.0,7.0,3348.0,187.0,,0.0,1
4760900,Unit 532 - 137 Red Embers Link NE ,0,1083 Cornerstone St NE Calgary AB T3N1G5,0.0,0.0,0.0,-1.0,0.0,,,2655.0,389.0,0.0,0.0,0.0,1.0,0.0,,,2655.0,389.0,,0.0,1
4760900,4037 Cornerstone Boulevard NE ,0,1083 Cornerstone St NE Calgary AB T3N1G5,0.0,0.0,0.0,-2.0,0.0,6.0,6.0,1260.0,53.0,0.0,0.0,0.0,2.0,0.0,6.0,6.0,1260.0,53.0,,1.0,1
4760900,Unit 1105 - 240 Skyview Ranch Road NE ,0,1083 Cornerstone St NE Calgary AB T3N1G5,0.5,0.0,,1.0,1.0,-1.0,-1.0,,731.0,0.5,0.0,,1.0,1.0,1.0,1.0,,731.0,,0.0,1
4760900,Unit 2220 - 302 Skyview Ranch Drive NE ,0,1083 Cornerstone St NE Calgary AB T3N1G5,0.5,0.0,,0.0,1.0,0.0,0.0,,763.0,0.5,0.0,,0.0,1.0,0.0,0.0,,763.0,,0.0,1
4760900,Unit 3516 - 60 Skyview Ranch Road NE ,0,1083 Cornerstone St NE Calgary AB T3N1G5,1.5,1.0,,1.0,1.0,8.0,8.0,,861.0,1.5,1.0,,1.0,1.0,8.0,8.0,,861.0,,0.0,1
4760900,23 Skyview Springs Circle NE ,0,1083 Cornerstone St NE Calgary AB T3N1G5,0.0,0.0,0.0,-1.0,1.0,-6.0,-6.0,,312.0,0.0,0.0,0.0,1.0,1.0,6.0,6.0,,312.0,,0.0,1
4760900,229 Cornerstone Manor NE ,0,1083 Cornerstone St NE Calgary AB T3N1G5,-1.5,-2.0,,-10.0,-3.0,1.0,1.0,738.0,-689.0,1.5,2.0,,10.0,3.0,1.0,1.0,738.0,689.0,,1.0,1
4760900,Unit 1205 - 240 Skyview Ranch Road NE ,0,1083 Cornerstone St NE Calgary AB T3N1G5,0.5,0.0,,1.0,1.0,-2.0,-2.0,,695.0,0.5,0.0,,1.0,1.0,2.0,2.0,,695.0,,0.0,1
4760900,Unit 2417 - 240 Skyview Ranch Road NE ,0,1083 Cornerstone St NE Calgary AB T3N1G5,0.5,0.0,,0.0,1.0,-2.0,-2.0,,665.0,0.5,0.0,,0.0,1.0,2.0,2.0,,665.0,,0.0,1
4760900,8 Corner Glen Green NE ,0,1083 Cornerstone St NE Calgary AB T3N1G5,0.0,0.0,0.0,0.0,0.0,,,-587.0,-687.0,0.0,0.0,0.0,0.0,0.0,,,587.0,687.0,,1.0,1
4760900,339 Skyview Ranch Circle NE ,0,1083 Cornerstone St NE Calgary AB T3N1G5,0.0,0.0,0.0,-2.0,0.0,5.0,5.0,2412.0,-7.0,0.0,0.0,0.0,2.0,0.0,5.0,5.0,2412.0,7.0,,0.0,1
4760900,6315 128 Avenue NE ,0,1083 Cornerstone St NE Calgary AB T3N1G5,0.0,0.0,0.0,0.0,1.0,5.0,5.0,,442.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,,442.0,,0.0,1
4760900,610 Red Sky Villas NE ,0,1083 Cornerstone St NE Calgary AB T3N1G5,-1.0,-1.0,0.0,-1.0,0.0,,,2582.0,93.0,1.0,1.0,0.0,1.0,0.0,,,2582.0,93.0,,0.0,1
4760900,259 Cornerbrook Road NE ,0,1083 Cornerstone St NE Calgary AB T3N1G5,-0.5,-1.0,,-4.0,-1.0,8.0,8.0,599.0,-219.0,0.5,1.0,,4.0,1.0,8.0,8.0,599.0,219.0,,1.0,1
4760900,Unit 529 - 137 RED EMBERS Link NE ,0,1083 Cornerstone St NE Calgary AB T3N1G5,0.0,0.0,0.0,2.0,0.0,8.0,8.0,3038.0,325.0,0.0,0.0,0.0,2.0,0.0,8.0,8.0,3038.0,325.0,,0.0,1
4760900,59 Skyview Ranch Avenue NE ,0,1083 Cornerstone St NE Calgary AB T3N1G5,0.0,0.0,0.0,2.0,1.0,4.0,4.0,3154.0,457.0,0.0,0.0,0.0,2.0,1.0,4.0,4.0,3154.0,457.0,,0.0,1
4760900,143 Cityscape Row NE ,0,1083 Cornerstone St NE Calgary AB T3N1G5,1.0,1.0,0.0,-3.0,0.0,0.0,0.0,,104.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,,104.0,,0.0,1
4760900,68 Red Sky Gardens NE ,0,1083 Cornerstone St NE Calgary AB T3N1G5,-0.5,-1.0,,-7.0,-1.0,6.0,6.0,-150.0,-570.0,0.5,1.0,,7.0,1.0,6.0,6.0,150.0,570.0,,1.0,1
4760900,Unit 1119 - 395 Skyview Parkway NE ,0,1083 Cornerstone St NE Calgary AB T3N1G5,0.5,0.0,,-1.0,1.0,8.0,8.0,,885.0,0.5,0.0,,1.0,1.0,8.0,8.0,,885.0,,0.0,1
4760900,220 Redstone View NE ,0,1083 Cornerstone St NE Calgary AB T3N1G5,0.0,0.0,0.0,0.0,1.0,-3.0,-3.0,2778.0,327.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,2778.0,327.0,,0.0,1
4760900,Unit 202 - 375 Redstone Walk NE ,0,1083 Cornerstone St NE Calgary AB T3N1G5,1.0,1.0,0.0,0.0,0.0,3.0,3.0,,456.0,1.0,1.0,0.0,0.0,0.0,3.0,3.0,,456.0,,0.0,1
4760900,1890 Cornerstone Boulevard NE ,0,1083 Cornerstone St NE Calgary AB T3N1G5,-1.0,-1.0,0.0,-5.0,-1.0,8.0,8.0,1376.0,-50.0,1.0,1.0,0.0,5.0,1.0,8.0,8.0,1376.0,50.0,,1.0,1
4760900,1817 Cornerstone Boulevard NE ,0,1083 Cornerstone St NE Calgary AB T3N1G5,-1.0,-1.0,0.0,-4.0,-1.0,8.0,8.0,1152.0,-78.0,1.0,1.0,0.0,4.0,1.0,8.0,8.0,1152.0,78.0,,1.0,1
4760900,Unit 1413 - 395 Skyview Parkway NE ,0,1083 Cornerstone St NE Calgary AB T3N1G5,0.5,0.0,,0.0,1.0,8.0,8.0,,880.0,0.5,0.0,,0.0,1.0,8.0,8.0,,880.0,,0.0,1
4760900,Unit 7215 - 302 Skyview Ranch Drive NE ,0,1083 Cornerstone St NE Calgary AB T3N1G5,0.5,0.0,,2.0,1.0,0.0,0.0,,709.0,0.5,0.0,,2.0,1.0,0.0,0.0,,709.0,,0.0,1
4760900,76 Corner Glen Green NE ,0,1083 Cornerstone St NE Calgary AB T3N1G5,-0.5,-1.0,,-6.0,-1.0,8.0,8.0,281.0,-778.0,0.5,1.0,,6.0,1.0,8.0,8.0,281.0,778.0,,1.0,1
4760900,Unit 4314 - 240 Skyview Ranch Road NE ,0,1083 Cornerstone St NE Calgary AB T3N1G5,0.5,0.0,,0.0,1.0,-1.0,-1.0,,625.0,0.5,0.0,,0.0,1.0,1.0,1.0,,625.0,,0.0,1
4760900,1083 Cornerstone Street NE ,0,1083 Cornerstone St NE Calgary AB T3N1G5,-1.0,-1.0,0.0,-3.0,-1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,,1.0,1
4760900,519 Corner Meadows Square NE ,0,1083 Cornerstone St NE Calgary AB T3N1G5,0.0,0.0,0.0,0.0,-1.0,8.0,8.0,3303.0,-267.0,0.0,0.0,0.0,0.0,1.0,8.0,8.0,3303.0,267.0,,0.0,1
4760900,Unit 1401 - 181 Skyview Ranch Manor NE ,0,1083 Cornerstone St NE Calgary AB T3N1G5,1.5,1.0,,1.0,1.0,1.0,1.0,,653.0,1.5,1.0,,1.0,1.0,1.0,1.0,,653.0,,0.0,1
4760900,Unit 2412 - 155 Skyview Ranch Way NE ,0,1083 Cornerstone St NE Calgary AB T3N1G5,0.5,0.0,,0.0,1.0,-3.0,-3.0,,748.0,0.5,0.0,,0.0,1.0,3.0,3.0,,748.0,,0.0,1
4760900,618 Red Sky Villas NE ,0,1083 Cornerstone St NE Calgary AB T3N1G5,-1.0,-1.0,0.0,-1.0,0.0,,,2582.0,93.0,1.0,1.0,0.0,1.0,0.0,,,2582.0,93.0,,0.0,1
4760900,69 Corner Glen Road NE ,0,1083 Cornerstone St NE Calgary AB T3N1G5,-0.5,-1.0,,-2.0,-1.0,,,595.0,-352.0,0.5,1.0,,2.0,1.0,,,595.0,352.0,,1.0,1
4760900,32 Cornerbrook Cove NE ,0,1083 Cornerstone St NE Calgary AB T3N1G5,-1.0,-1.0,0.0,-7.0,-2.0,6.0,6.0,549.0,-536.0,1.0,1.0,0.0,7.0,2.0,6.0,6.0,549.0,536.0,,1.0,1
4760900,6327 128 Avenue NE ,0,1083 Cornerstone St NE Calgary AB T3N1G5,0.0,0.0,0.0,1.0,1.0,6.0,6.0,,442.0,0.0,0.0,0.0,1.0,1.0,6.0,6.0,,442.0,,0.0,1
4760900,110 Corner Glen Grove NE ,0,1083 Cornerstone St NE Calgary AB T3N1G5,0.0,0.0,0.0,0.0,0.0,,,1002.0,133.0,0.0,0.0,0.0,0.0,0.0,,,1002.0,133.0,,1.0,1
4760900,313 Corner Glen Way NE ,0,1083 Cornerstone St NE Calgary AB T3N1G5,-0.5,-1.0,,-4.0,-1.0,8.0,8.0,-217.0,-585.0,0.5,1.0,,4.0,1.0,8.0,8.0,217.0,585.0,,1.0,1
4760900,Unit 3316 - 181 Skyview Ranch Manor NE ,0,1083 Cornerstone St NE Calgary AB T3N1G5,1.5,1.0,,0.0,1.0,1.0,1.0,,671.0,1.5,1.0,,0.0,1.0,1.0,1.0,,671.0,,0.0,1
4760900,145 Skyview Ranch Crescent NE ,0,1083 Cornerstone St NE Calgary AB T3N1G5,0.0,0.0,0.0,-5.0,-1.0,-6.0,-6.0,38.0,-844.0,0.0,0.0,0.0,5.0,1.0,6.0,6.0,38.0,844.0,,1.0,1
4760900,Unit 2318 - 302 Skyview Ranch Drive NE ,0,1083 Cornerstone St NE Calgary AB T3N1G5,0.5,0.0,,2.0,1.0,0.0,0.0,,760.0,0.5,0.0,,2.0,1.0,0.0,0.0,,760.0,,0.0,1
4760900,Unit 102 - 360 Redstone Walk NE ,0,1083 Cornerstone St NE Calgary AB T3N1G5,1.5,1.0,,-1.0,2.0,3.0,3.0,,1026.0,1.5,1.0,,1.0,2.0,3.0,3.0,,1026.0,,0.0,1
4760900,24 Cornerbrook Road NE ,0,1083 Cornerstone St NE Calgary AB T3N1G5,0.0,0.0,0.0,-2.0,0.0,7.0,7.0,679.0,-256.0,0.0,0.0,0.0,2.0,0.0,7.0,7.0,679.0,256.0,,1.0,1
4760900,317 Corner Glen Way NE ,0,1083 Cornerstone St NE Calgary AB T3N1G5,-0.5,-1.0,,-3.0,-1.0,8.0,8.0,-256.0,-562.0,0.5,1.0,,3.0,1.0,8.0,8.0,256.0,562.0,,1.0,1
4760900,Unit 3419 - 181 Skyview Ranch Manor NE ,0,1083 Cornerstone St NE Calgary AB T3N1G5,1.5,1.0,,1.0,1.0,1.0,1.0,,653.0,1.5,1.0,,1.0,1.0,1.0,1.0,,653.0,,0.0,1
4760900,Unit 3203 - 302 Skyview Ranch Drive NE ,0,1083 Cornerstone St NE Calgary AB T3N1G5,0.5,0.0,,1.0,1.0,0.0,0.0,,757.0,0.5,0.0,,1.0,1.0,0.0,0.0,,757.0,,0.0,1
4760900,121 Corner Meadows Square NE ,0,1083 Cornerstone St NE Calgary AB T3N1G5,-1.0,-1.0,0.0,-6.0,-1.0,8.0,8.0,4038.0,-266.0,1.0,1.0,0.0,6.0,1.0,8.0,8.0,4038.0,266.0,,0.0,1
4760900,Unit 4118 - 181 Skyview Ranch Manor NE ,0,1083 Cornerstone St NE Calgary AB T3N1G5,1.5,1.0,,1.0,1.0,1.0,1.0,,659.0,1.5,1.0,,1.0,1.0,1.0,1.0,,659.0,,0.0,1
4760900,168 Cornerstone Grove NE ,0,1083 Cornerstone St NE Calgary AB T3N1G5,0.0,0.0,0.0,-4.0,0.0,7.0,7.0,1895.0,14.0,0.0,0.0,0.0,4.0,0.0,7.0,7.0,1895.0,14.0,,0.0,1
4760900,Unit 125 - 137 Red Embers Link NE ,0,1083 Cornerstone St NE Calgary AB T3N1G5,-1.0,-1.0,0.0,-1.0,-1.0,5.0,5.0,,316.0,1.0,1.0,0.0,1.0,1.0,5.0,5.0,,316.0,,0.0,1
4760900,67 Skyview Shores Road NE ,0,1083 Cornerstone St NE Calgary AB T3N1G5,-1.0,-1.0,0.0,-8.0,-3.0,-3.0,-3.0,216.0,-701.0,1.0,1.0,0.0,8.0,3.0,3.0,3.0,216.0,701.0,,1.0,1
4760900,Unit 123 - 137 Red Embers Link NE ,0,1083 Cornerstone St NE Calgary AB T3N1G5,0.0,0.0,0.0,0.0,0.0,5.0,5.0,,312.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,,312.0,,0.0,1
4760900,99 Corner Glen Manor NE ,0,1083 Cornerstone St NE Calgary AB T3N1G5,0.0,0.0,0.0,0.0,0.0,,,1002.0,47.0,0.0,0.0,0.0,0.0,0.0,,,1002.0,47.0,,1.0,1
4760900,91 Cornerstone Path NE ,0,1083 Cornerstone St NE Calgary AB T3N1G5,0.0,0.0,0.0,-5.0,0.0,7.0,7.0,1830.0,19.0,0.0,0.0,0.0,5.0,0.0,7.0,7.0,1830.0,19.0,,0.0,1
4760900,435 Redstone Drive NE ,0,1083 Cornerstone St NE Calgary AB T3N1G5,-2.5,-3.0,,-13.0,-3.0,0.0,0.0,474.0,-356.0,2.5,3.0,,13.0,3.0,0.0,0.0,474.0,356.0,,1.0,1
4760900,Unit 1209 - 395 Skyview Parkway NE ,0,1083 Cornerstone St NE Calgary AB T3N1G5,0.5,0.0,,-2.0,0.0,8.0,8.0,,747.0,0.5,0.0,,2.0,0.0,8.0,8.0,,747.0,,0.0,1
4760900,1292 Cornerstone Boulevard NE ,0,1083 Cornerstone St NE Calgary AB T3N1G5,0.0,0.0,0.0,-6.0,0.0,6.0,6.0,1367.0,-72.0,0.0,0.0,0.0,6.0,0.0,6.0,6.0,1367.0,72.0,,1.0,1
4760900,Unit 2106 - 155 Skyview Ranch Way NE ,0,1083 Cornerstone St NE Calgary AB T3N1G5,0.5,0.0,,1.0,1.0,-4.0,-4.0,,737.0,0.5,0.0,,1.0,1.0,4.0,4.0,,737.0,,0.0,1
4760900,125 Cityscape Court NE ,0,1083 Cornerstone St NE Calgary AB T3N1G5,0.0,0.0,0.0,-4.0,1.0,0.0,0.0,2874.0,135.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,2874.0,135.0,,0.0,1
4760900,52 Cityline Square NE ,0,1083 Cornerstone St NE Calgary AB T3N1G5,0.0,0.0,0.0,-1.0,0.0,7.0,7.0,2250.0,8.0,0.0,0.0,0.0,1.0,0.0,7.0,7.0,2250.0,8.0,,0.0,1
4760900,70 Skyview Ranch Crescent NE ,0,1083 Cornerstone St NE Calgary AB T3N1G5,0.0,0.0,0.0,-3.0,0.0,-2.0,-2.0,-1356.0,-523.0,0.0,0.0,0.0,3.0,0.0,2.0,2.0,1356.0,523.0,,1.0,1
4760900,Unit 3414 - 302 Skyview Ranch Drive NE ,0,1083 Cornerstone St NE Calgary AB T3N1G5,0.5,0.0,,2.0,1.0,-1.0,-1.0,,757.0,0.5,0.0,,2.0,1.0,1.0,1.0,,757.0,,0.0,1
4760900,233 Corner Glen Way ,0,1083 Cornerstone St NE Calgary AB T3N1G5,-1.5,-2.0,,-6.0,-2.0,8.0,8.0,-263.0,-1253.0,1.5,2.0,,6.0,2.0,8.0,8.0,263.0,1253.0,,1.0,1
4760900,112 Cityspring Way NE ,0,1083 Cornerstone St NE Calgary AB T3N1G5,0.0,0.0,0.0,1.0,0.0,5.0,5.0,1723.0,51.0,0.0,0.0,0.0,1.0,0.0,5.0,5.0,1723.0,51.0,,1.0,1
4760900,208 Corner Glen Avenue NE ,0,1083 Cornerstone St NE Calgary AB T3N1G5,-1.0,-1.0,0.0,-8.0,-2.0,7.0,7.0,1579.0,110.0,1.0,1.0,0.0,8.0,2.0,7.0,7.0,1579.0,110.0,,1.0,1
4760900,Unit 1520 - 395 Skyview Parkway NE ,0,1083 Cornerstone St NE Calgary AB T3N1G5,0.5,0.0,,0.0,1.0,8.0,8.0,,881.0,0.5,0.0,,0.0,1.0,8.0,8.0,,881.0,,0.0,1
4760900,35 Skyview Ranch Lane ,0,1083 Cornerstone St NE Calgary AB T3N1G5,0.0,0.0,0.0,-4.0,0.0,-4.0,-4.0,1367.0,37.0,0.0,0.0,0.0,4.0,0.0,4.0,4.0,1367.0,37.0,,1.0,1
4760900,17 Cornerstone Parade NE ,0,1083 Cornerstone St NE Calgary AB T3N1G5,-1.5,-2.0,,-5.0,-2.0,6.0,6.0,237.0,-844.0,1.5,2.0,,5.0,2.0,6.0,6.0,237.0,844.0,,1.0,1
4760900,1364 Cornerstone Street NE ,0,1083 Cornerstone St NE Calgary AB T3N1G5,-0.5,-1.0,,-4.0,-1.0,8.0,8.0,140.0,-1056.0,0.5,1.0,,4.0,1.0,8.0,8.0,140.0,1056.0,,1.0,1
4760900,822 Cornerstone Boulevard NE ,0,1083 Cornerstone St NE Calgary AB T3N1G5,-1.0,-1.0,0.0,-1.0,0.0,2.0,2.0,1830.0,2.0,1.0,1.0,0.0,1.0,0.0,2.0,2.0,1830.0,2.0,,0.0,1
4760900,Unit 3309 - 240 Skyview Ranch Road NE ,0,1083 Cornerstone St NE Calgary AB T3N1G5,0.5,0.0,,3.0,1.0,-1.0,-1.0,,768.0,0.5,0.0,,3.0,1.0,1.0,1.0,,768.0,,0.0,1
4760900,718 Skyview Ranch Grove NE ,0,1083 Cornerstone St NE Calgary AB T3N1G5,0.0,0.0,0.0,0.0,1.0,-2.0,-2.0,3271.0,162.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,3271.0,162.0,,0.0,1
4760900,114 Redstone View NE ,0,1083 Cornerstone St NE Calgary AB T3N1G5,0.0,0.0,0.0,0.0,1.0,-3.0,-3.0,3227.0,203.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,3227.0,203.0,,0.0,1
